sim_idx,generation,individual_idx,obs_l,obs_w,obs_h,obs_x,obs_y,obs_r,distanza_minima_m,landato,durata_s,errore
51,2,14,3.8086520305065505,3.446121822499946,4.320632054435475,-5.822645404037408,0.21205246122934174,22.710869672630526,0.693,True,119.7,
52,2,15,3.8086520305065505,3.446121822499946,4.272589382216436,-5.822645404037408,0.21205246122934174,22.710869672630526,0.667,True,149.5,
53,2,16,3.892275721145279,4.752309760383886,3.981802181663003,-5.880474348788142,1.7163008132948248,10.717852538256365,0.768,True,146.3,
54,2,17,3.980779400004554,3.4410181599900618,3.6137205917996176,-5.217871396455874,0.32902285895753264,36.583990263186855,0.037,True,106.0,
55,2,18,3.807120216391864,5.398879879426871,3.71633891067004,-5.074498859498802,1.4034769760085002,83.84578792495745,0.746,True,145.9,
56,2,19,3.8303290731043216,5.394395759701841,3.653612815194498,-5.2477115949892434,1.6176826580633126,95.50552170908537,0.767,True,140.5,
57,3,2,3.007900053628349,5.442363735409306,3.6526840295333938,-6.702720689805096,1.997862329606463,118.29872703684006,0.0,True,144.3,
58,3,3,3.079381443784275,5.59765479241009,3.157884035433386,-5.0,1.4522666799870687,76.53873730932908,0.106,True,123.7,
59,3,4,3.854237395571993,5.394398548389562,3.6360917510993294,-5.080655513616211,-0.5912600512211562,95.08923758011292,0.331,True,127.5,
60,3,5,3.8986385178351832,5.394407956355421,3.655334072772424,-5.05617706161689,1.8069807960890252,95.38362621940396,0.802,True,150.9,
61,3,6,3.0611283268817364,4.552044326754711,3.2034716746631298,-9.301627279427922,2.103482103600843,125.13926810765714,0.925,True,136.9,
62,3,7,3.9129245793405527,5.388158049909853,3.802181556213967,-5.1218351347709286,-0.10625234198674427,100.32525368745924,0.022,True,130.1,
63,3,8,3.3625752816186827,5.9689426431168595,3.623918569493232,-5.286121211878921,1.7777190218336791,79.26337735377257,0.768,True,122.5,
64,3,9,3.8802104118105714,4.436814797716616,3.6261446288640435,-5.359346309760785,1.9044071584099151,41.54754603068693,0.23,True,125.8,
65,3,10,3.9129245793405527,5.388158049909853,3.802181556213967,-5.1218351347709286,-0.10625234198674427,100.32525368745924,0.152,True,114.8,
66,3,11,3.2666574306645133,6.0,4.547001013880375,-7.480016383131867,1.4687852754674078,69.64235432940843,1.412,True,120.8,
67,3,12,3.9359899344561184,4.499259989944816,3.7329640614266215,-5.464484788135967,1.8209562246769146,33.10506554745728,0.56,True,99.3,
68,3,13,3.9841055385003212,3.418022326597124,3.7910139587570466,-5.3219476527184355,3.5362240833094143,7.660005599838628,1.48,True,125.6,
69,3,14,4.134633755620709,3.0,3.62908954602771,-5.188638732062901,0.21821340213661583,81.90430802212774,0.616,True,122.9,
70,3,15,3.554439000322143,3.5279028772522225,3.6378327525196363,-5.291370405671588,1.5072712827405619,81.1749982960164,0.66,True,132.0,
71,3,16,3.413292234209761,5.395389017255634,3.795757461199383,-5.261202135974342,0.057854725546905406,69.60618738845572,1.127,True,144.1,
72,3,17,3.545875738130089,5.388695873841151,3.700946622377467,-5.094956620384147,1.6232468902761577,86.54094174331233,0.887,True,139.9,
73,3,18,3.9128629701579722,5.394593800966388,3.7598019514070837,-5.099231999507493,0.799532342485379,95.02283962716393,0.0,True,131.9,
74,3,19,4.249644610291203,5.394457058577182,3.7599730170707506,-5.049141276858551,0.3848678999601731,96.35180571930597,0.038,True,118.9,
75,4,2,3.4276391996655993,5.440101343919835,3.7899343854010326,-6.707789262800094,-0.07138051807372142,116.96266375238685,0.766,True,116.4,
76,4,3,4.3269876776286145,5.454768580151659,3.7163220965203703,-5.0,1.2709207509758154,109.77331494721453,0.0,True,132.6,
77,4,4,3.912919268148649,5.389929637626631,3.761087669142703,-5.093882005943787,0.15269561407156595,96.77833084515844,0.2,True,117.1,
78,4,5,3.912926885795052,5.393712240262134,3.803154591385214,-5.12060530938657,0.6691302353888442,98.6180503502334,0.041,True,134.6,
79,4,6,3.4127958135706953,5.5780389566581166,3.745196889715461,-5.184652353027588,0.2281332775755308,61.09139151554575,1.168,True,121.0,
80,4,7,3.9242261334649577,3.259061504701624,3.569252696087457,-5.116651877160054,0.33935349893330713,46.0854831851333,0.0,True,110.6,
81,4,8,4.09870726025785,4.523845472586849,3.750284828229466,-5.022257884314118,-0.006901418199251455,51.46332622431947,0.363,True,129.3,
82,4,9,4.027116455876185,4.491950462286308,3.728014112303456,-5.402436264747822,2.029267799858086,28.93465821193406,0.581,True,150.2,
83,4,10,3.9954951182562906,3.9465988936436496,3.84495748801892,-5.19220976614565,-0.15660979649865384,51.186874405755475,0.689,True,106.0,
84,4,11,3.9178119234367457,3.1419136662042697,3.652905235433664,-5.1127706307050795,0.3043290184797034,95.82225894267951,0.493,True,120.2,
85,4,12,3.888402547886123,4.493516956645787,3.598664212025165,-5.214984404216445,2.0888451147497578,100.59065857800007,0.576,True,129.0,
86,4,13,4.054880606507941,5.6438349954079206,3.760110454225212,-5.324263295915332,0.9392996387566381,55.68764298637754,0.0,True,119.9,
87,4,14,3.0,5.632132207783965,3.176469047076274,-5.111047961558079,1.6287154440253615,94.91593114673293,0.27,True,129.5,
88,4,15,4.133807369278693,5.515849478375178,3.630105736612283,-5.0,0.05628170870873317,89.41535576541882,0.072,True,130.6,
89,4,16,3.989130225503874,5.155685873809972,3.6406060534773155,-5.253204287819313,0.8944099574865809,59.962155302785206,0.484,True,123.2,
90,4,17,3.9276493947067515,5.672711938274768,3.7608937177753257,-5.2399758015384785,0.4828500334845476,93.24541177996039,0.28,True,118.5,
91,4,18,3.912912181583703,5.393174201015407,3.640302477076248,-7.44799267034011,-0.03877919665564533,98.6395450577904,1.274,True,97.1,
92,4,19,3.9128848647641723,5.386941698126464,3.7854071763588175,-5.101283175182493,-0.2618147660357588,100.86599185321252,0.178,True,135.4,
